Player Name,Country,Gender,Matches Played,Innings,Runs,Balls Faced,Highest Score,Average,Strike Rate,Not Out,Fours,Sixes,Ducks,Fifties,Hundreads,Two Hundreads
Irfan Pathan,India,Male,120,87,1544,1941,83,23.39,79.55,21,142,37,7,5,0,0
Virender Sehwag,India,Male,251,245,8273,7929,219,35.06,104.34,9,1132,136,14,38,15,1
Jacob Oram,New Zealand,Male,160,116,2434,2810,101,24.1,86.62,15,182,81,8,13,1,0
Mohammad Yousuf,Pakistan,Male,288,273,9720,12942,141,41.72,75.11,40,785,90,15,64,15,0
Andrew Flintoff,England,Male,141,122,3394,3821,123,32.02,88.83,16,308,93,9,18,3,0
Darren Gough,England,Male,159,87,609,947,46,12.43,64.31,38,43,5,10,0,0,0
Harbhajan Singh,India,Male,236,128,1237,1526,49,13.3,81.07,35,92,35,17,0,0,0
Adam Gilchrist,Australia,Male,287,279,9619,9922,172,35.89,96.95,11,1162,149,19,55,16,0
Scott Styris,New Zealand,Male,188,161,4483,5645,141,32.49,79.42,23,353,68,9,28,4,0
Glenn McGrath,Australia,Male,250,68,115,236,11,3.83,48.73,38,7,0,14,0,0,0
Mohammad Kaif,India,Male,125,110,2753,3822,111,32.01,72.04,24,228,9,8,17,2,0
Rahul Dravid,India,Male,344,318,10889,15284,153,39.17,71.25,40,950,42,13,83,12,0
Marcus Trescothick,England,Male,123,122,4335,5087,137,37.37,85.22,6,528,41,13,21,12,0
Abdul Razzaq,Pakistan,Male,265,228,5080,6252,112,29.71,81.26,57,382,124,14,23,3,0
Zaheer Khan,India,Male,200,101,792,1078,34,12,73.47,35,69,24,15,0,0,0
Kamran Akmal,Pakistan,Male,157,138,3236,3855,124,26.1,83.95,14,378,37,10,10,5,0
Thilina Kandamby,Sri Lanka,Male,39,36,870,1250,93,29,69.6,6,71,0,2,5,0,0
Yasir Hameed,Pakistan,Male,56,56,2028,3029,127,36.87,66.96,1,219,6,2,12,3,0
Parthiv Patel,India,Male,38,34,736,962,95,23.74,76.51,3,79,7,2,4,0,0
Steve Harmison,England,Male,58,25,91,141,18,8.27,64.54,14,3,0,3,0,0,0
Paul Collingwood,England,Male,197,181,5092,6614,120,35.36,76.99,37,365,74,7,26,5,0
Lakshmipathy Balaji,India,Male,30,16,120,152,21,12,78.95,6,8,3,2,0,0,0
Arshad Ali,United Arab Emirates,Male,4,4,54,102,41,13.5,52.95,0,6,0,1,0,0,0
Kumar Sangakkara,Sri Lanka,Male,404,380,14234,18049,169,41.99,78.87,41,1385,88,15,93,25,0
Avishka Gunawardene,Sri Lanka,Male,61,61,1708,2389,132,28.47,71.5,1,210,5,5,12,1,0
Tillakaratne Dilshan,Sri Lanka,Male,330,303,10290,11933,161,39.27,86.24,41,1111,56,11,47,22,0
Taufeeq Umar,Pakistan,Male,22,22,504,895,81,24,56.32,1,51,2,0,3,0,0
Mohammad Tauqir,United Arab Emirates,Male,11,9,95,164,55,13.57,57.93,2,12,0,0,1,0,0
Farveez Maharoof,Sri Lanka,Male,109,75,1113,1294,69,19.53,86.02,18,89,25,3,2,0,0
Mohammad Ashraful,Bangladesh,Male,177,169,3468,4947,109,22.23,70.11,13,355,28,14,20,3,0
Javed Omar,Bangladesh,Male,59,59,1312,2528,85,23.85,51.9,4,139,5,2,10,0,0
Sanath Jayasuriya,Sri Lanka,Male,445,433,13430,14723,189,32.13,91.22,15,1500,270,34,68,28,0
Anil Kumble,India,Male,271,136,938,1536,26,10.54,61.07,47,57,6,18,0,0,0
Chaminda Vaas,Sri Lanka,Male,322,220,2025,2792,50,13.68,72.53,72,127,22,25,1,0,0
Imran Nazir,Pakistan,Male,79,79,1895,2339,160,24.61,81.02,2,235,32,10,9,2,0
Khurram Khan,United Arab Emirates,Male,16,16,582,725,132,41.57,80.28,2,59,2,0,3,1,0
Tapash Baisya,Bangladesh,Male,56,41,336,576,35,12,58.34,13,26,4,4,0,0,0
Nuwan Zoysa,Sri Lanka,Male,95,47,343,358,47,13.19,95.82,21,29,7,5,0,0,0
Alok Kapali,Bangladesh,Male,69,66,1235,1817,115,19.6,67.97,3,101,10,5,5,1,0
Mohammad Rafique,Bangladesh,Male,125,106,1191,1663,77,13.38,71.62,17,110,29,15,2,0,0
Mahela Jayawardene,Sri Lanka,Male,448,418,12650,16019,144,33.38,78.97,39,1119,76,28,77,19,0
Habibul Bashar,Bangladesh,Male,111,105,2168,3586,78,21.68,60.46,5,183,10,18,14,0,0
Marvan Atapattu,Sri Lanka,Male,268,259,8529,12594,132,37.57,67.73,32,734,15,13,59,11,0
Upul Chandana,Sri Lanka,Male,147,111,1627,2229,89,17.31,73,17,108,22,8,5,0,0
Muttiah Muralitharan,Sri Lanka,Male,350,162,674,869,33,6.81,77.57,63,50,12,25,0,0,0
Younis Khan,Pakistan,Male,265,255,7249,9628,144,31.25,75.3,23,578,56,22,48,7,0
Danish Kaneria,Pakistan,Male,18,10,12,22,6,6,54.55,8,1,0,2,0,0,0
Abdur Razzak,Bangladesh,Male,153,97,779,1020,53,13.43,76.38,39,55,21,12,1,0,0
Khaled Mahmud,Bangladesh,Male,77,72,991,1461,50,14.36,67.84,3,90,7,9,1,0,0
Michael Kasprowicz,Australia,Male,43,13,74,89,28,18.5,83.15,9,6,1,2,0,0,0
Rajin Saleh,Bangladesh,Male,43,43,1005,1833,108,23.93,54.83,1,94,3,5,6,1,0
Ajit Agarkar,India,Male,191,113,1269,1574,95,14.59,80.63,26,103,22,10,3,0,0
Khaled Mashud,Bangladesh,Male,126,110,1818,3315,71,21.9,54.85,27,124,5,8,7,0,0
Shane Warne,Australia,Male,194,107,1018,1413,55,13.05,72.05,29,60,13,10,1,0,0
Shahid Afridi,Pakistan,Male,398,369,8064,6892,124,23.58,117.01,27,729,351,30,39,6,0
Michael Clarke,Australia,Male,245,223,7981,10104,130,44.59,78.99,44,665,53,10,58,8,0
Salman Butt,Pakistan,Male,78,78,2725,3572,136,36.33,76.29,3,343,7,15,14,8,0
Imran Farhat,Pakistan,Male,58,58,1719,2489,107,30.7,69.07,2,190,16,3,13,1,0
Lasith Malinga,Sri Lanka,Male,226,120,567,761,56,6.83,74.51,37,45,21,26,1,0,0
Damien Martyn,Australia,Male,208,182,5346,6877,144,40.81,77.74,51,441,22,10,37,5,0
Brad Hogg,Australia,Male,123,65,790,1004,71,20.26,78.69,26,41,5,9,2,0,0
Stuart Matsikenyeri,Zimbabwe,Male,113,110,2224,3072,90,22.02,72.4,9,209,18,8,13,0,0
Dinesh Karthik,India,Male,94,79,1752,2392,79,30.21,73.25,21,176,15,6,9,0,0
Brad Haddin,Australia,Male,126,115,3121,3706,110,31.53,84.22,16,296,71,2,16,2,0
Kabir Ali,England,Male,14,9,93,108,39,15.5,86.12,3,8,1,2,0,0,0
Ashley Giles,England,Male,62,35,385,551,41,17.5,69.88,13,24,4,2,0,0,0
Geraint Jones,England,Male,51,43,861,1116,80,24.6,77.16,8,74,14,1,4,0,0
Aftab Ahmed,Bangladesh,Male,85,85,1954,2353,92,24.73,83.05,6,205,49,8,14,0,0
Lameck Onyango,Kenya,Male,29,18,144,188,34,13.09,76.6,7,12,4,2,0,0,0
Prosper Utseya,Zimbabwe,Male,164,132,1406,2410,68,16.74,58.35,48,88,17,16,4,0,0
Matthew Hayden,Australia,Male,161,155,6133,7767,181,43.81,78.97,15,636,87,9,36,10,0
Thomas Odoyo,Kenya,Male,136,119,2420,3438,111,23.5,70.39,16,193,57,13,8,1,0
Sir Andrew Strauss,England,Male,127,126,4205,5194,158,35.34,80.96,7,454,25,9,27,6,0
Shane Watson,Australia,Male,190,169,5757,6365,185,40.54,90.45,27,570,131,12,33,9,0
Vikram Solanki,England,Male,51,46,1097,1504,106,26.76,72.94,5,135,7,2,5,2,0
Nafees Iqbal,Bangladesh,Male,16,16,309,568,58,19.31,54.41,0,32,2,1,2,0,0
Tawanda Mupariwa,Zimbabwe,Male,40,32,185,325,33,8.41,56.93,10,14,2,9,0,0,0
Kennedy Otieno,Kenya,Male,90,87,2016,3561,144,23.44,56.62,1,202,31,12,12,2,0
Ed Rainsford,Zimbabwe,Male,39,23,55,134,9,5.5,41.05,13,2,1,2,0,0,0
Tatenda Taibu,Zimbabwe,Male,150,137,3393,5020,107,29.25,67.59,21,235,32,16,22,2,0
Michael Vaughan,England,Male,86,83,1982,2898,90,27.15,68.4,10,204,13,9,16,0,0
Kyle Mills,New Zealand,Male,170,101,1047,1282,54,15.63,81.67,34,76,38,8,2,0,0
Tony Suji,Kenya,Male,60,46,506,977,67,12.97,51.8,7,46,3,1,1,0,0
Mark Vermeulen,Zimbabwe,Male,43,43,868,1227,92,21.7,70.75,3,110,2,4,6,0,0
Elton Chigumbura,Zimbabwe,Male,213,198,4340,5423,117,25.23,80.03,26,343,106,17,19,2,0
Brendan Taylor,Zimbabwe,Male,207,205,6704,8762,145,35.28,76.52,15,599,106,16,39,11,0
Ragheb Aga,Kenya,Male,12,9,150,210,86,16.67,71.43,0,16,0,1,1,0,0
Azhar Mahmood,Pakistan,Male,143,110,1521,1988,67,18.11,76.51,26,119,24,9,3,0,0
Vusi Sibanda,Zimbabwe,Male,127,126,2994,4716,116,24.54,63.49,4,329,35,14,21,2,0
Peter Ongondo,Kenya,Male,79,62,391,621,36,9.09,62.97,19,24,10,9,0,0,0
Jean-Paul Duminy,South Africa,Male,199,179,5117,6050,150,36.81,84.58,40,347,75,7,27,4,0
Mluleki Nkala,Zimbabwe,Male,50,35,324,526,47,10.8,61.6,5,22,4,5,0,0,0
Malhar Patel,Kenya,Male,3,3,40,95,25,13.33,42.11,0,3,0,1,0,0,0
Steve Tikolo,Kenya,Male,135,130,3428,4524,111,29.05,75.78,12,353,33,13,24,3,0
Ravi Shah,Kenya,Male,56,55,1506,2298,113,27.89,65.54,1,180,10,5,12,1,0
Mark Boucher,South Africa,Male,295,221,4686,5528,147,28.57,84.77,57,356,83,16,26,1,0
Charl Langeveldt,South Africa,Male,72,21,73,124,12,6.64,58.88,10,8,0,1,0,0,0
Daryl Tuffey,New Zealand,Male,94,52,295,372,36,9.52,79.31,21,23,7,7,0,0,0
Hitesh Modi,Kenya,Male,63,56,1109,1906,78,23.6,58.19,9,94,3,5,5,0,0
Nicky Boje,South Africa,Male,115,71,1414,1594,129,26.68,88.71,18,135,13,2,4,2,0
Andre Nel,South Africa,Male,79,22,127,166,30,12.7,76.51,12,14,3,2,0,0,0
Morris Ouma,Kenya,Male,80,77,1501,2520,61,20.85,59.57,5,139,5,6,7,0,0
Graeme Smith,South Africa,Male,197,194,6989,8648,141,37.78,80.82,9,789,44,8,47,10,0
Dilhara Fernando,Sri Lanka,Male,147,61,239,392,20,9.19,60.97,35,19,2,9,0,0,0
Shaun Pollock,South Africa,Male,303,205,3519,4059,130,26.46,86.7,72,248,58,20,14,1,0
Michael Papps,New Zealand,Male,6,6,207,342,92,41.4,60.53,1,24,0,0,2,0,0
Nazmul Hossain,Bangladesh,Male,38,21,35,128,6,4.38,27.35,13,0,0,4,0,0,0
Kaushal Lokuarachchi,Sri Lanka,Male,21,18,210,262,69,14,80.16,3,9,5,2,1,0,0
Jacques Rudolph,South Africa,Male,45,39,1174,1725,81,35.58,68.06,6,109,5,0,7,0,0
Makhaya Ntini,South Africa,Male,173,47,199,298,42,8.65,66.78,24,16,6,9,0,0,0
Ryan Hinds,West Indies,Male,14,9,101,170,18,16.83,59.42,3,11,0,0,0,0,0
Sylvester Joseph,West Indies,Male,13,11,161,302,58,16.1,53.32,1,11,2,2,1,0,0
Brendon McCullum,New Zealand,Male,260,228,6083,6312,166,30.42,96.38,28,577,200,20,32,5,0
Herschelle Gibbs,South Africa,Male,248,240,8094,9721,175,35.81,83.27,14,930,128,22,37,21,0
Jacques Kallis,South Africa,Male,328,314,11579,15885,139,44.36,72.9,53,911,137,17,86,17,0
Ramnaresh Sarwan,West Indies,Male,181,169,5804,7663,120,42.06,75.75,31,480,58,8,38,5,0
Daniel Vettori,New Zealand,Male,295,187,2253,2715,83,17.33,82.99,57,175,15,23,4,0,0
Wavell Hinds,West Indies,Male,119,111,2880,4393,127,28.51,65.56,10,261,50,8,14,5,0
Shivnarine Chanderpaul,West Indies,Male,268,251,8778,12408,150,41.41,70.75,39,722,85,6,59,11,0
Ian Bradshaw,West Indies,Male,62,34,287,480,37,12.48,59.8,11,18,4,6,0,0,0
Corey Collymore,West Indies,Male,84,35,104,261,13,5.78,39.85,17,5,2,8,0,0,0
Aakash Chopra,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dwayne Smith,West Indies,Male,105,89,1560,1683,97,18.57,92.7,5,142,64,14,8,0,0
Brian Lara,West Indies,Male,299,289,10405,13086,169,40.17,79.52,30,1035,133,16,63,19,0
Chris Gayle,West Indies,Male,301,294,10480,12019,215,37.7,87.2,16,1128,331,25,54,25,1
Dwayne Bravo,West Indies,Male,164,141,2968,3606,112,25.37,82.31,24,240,58,11,10,2,0
Daren Sammy,West Indies,Male,126,105,1871,1870,89,24.95,100.06,30,145,84,4,9,0,0
Joginder Sharma,India,Male,4,3,35,30,29,35,116.67,2,5,0,0,0,0,0
Rangana Herath,Sri Lanka,Male,71,30,140,217,17,9.33,64.52,15,10,2,3,0,0,0
Iftikhar Anjum,Pakistan,Male,62,34,234,378,32,15.6,61.91,19,15,3,4,0,0,0
Bazid Khan,Pakistan,Male,5,5,131,232,66,26.2,56.47,0,7,1,1,2,0,0
Cameron White,Australia,Male,91,77,2072,2586,105,33.97,80.13,16,145,45,4,11,2,0
Simon Katich,Australia,Male,45,42,1324,1926,107,35.78,68.75,5,138,4,3,9,1,0
Nathan Hauritz,Australia,Male,58,32,336,349,53,22.4,96.28,17,21,8,0,1,0,0
Graeme Cremer,Zimbabwe,Male,96,70,744,1196,58,14.59,62.21,19,48,5,7,1,0,0
Dinesh Mongia,India,Male,57,51,1230,1721,159,27.95,71.48,7,122,8,4,4,1,0
Ashish Nehra,India,Male,120,46,141,246,24,5.64,57.32,21,12,3,9,0,0,0
Justin Langer,Australia,Male,8,7,160,180,36,32,88.89,2,13,4,0,0,0,0
Misbah-ul-Haq,Pakistan,Male,162,149,5122,6947,96,43.41,73.73,31,343,82,6,42,0,0
Brad Hodge,Australia,Male,25,21,575,657,123,30.26,87.52,2,51,12,3,3,1,0
MS Dhoni,India,Male,350,297,10773,12303,183,50.58,87.57,84,826,229,10,73,10,0
Zulqarnain Haider,Pakistan,Male,4,4,48,68,19,24,70.59,2,3,0,0,0,0,0
Gautam Gambhir,India,Male,147,143,5238,6144,150,39.68,85.26,11,561,17,11,34,11,0
Jehan Mubarak,Sri Lanka,Male,40,37,704,1115,72,22.71,63.14,6,62,5,1,4,0,0
Murali Kartik,India,Male,37,14,126,178,32,14,70.79,5,10,1,1,0,0,0
Alfonso Thomas,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boeta Dippenaar,South Africa,Male,107,95,3421,5047,125,42.23,67.79,14,334,16,4,26,4,0
Andre Adams,New Zealand,Male,42,34,419,417,45,17.46,100.48,10,31,18,1,0,0,0
Andrew Hall,South Africa,Male,88,56,905,1206,81,21.05,75.05,13,90,10,5,3,0,0
Thilan Samaraweera,Sri Lanka,Male,53,42,862,1244,105,27.81,69.3,11,76,0,4,0,2,0
Asim Kamal,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin Ontong,South Africa,Male,28,16,184,267,32,13.14,68.92,2,18,1,1,0,0,0
Hashim Amla,South Africa,Male,181,178,8113,9179,159,49.47,88.39,14,823,53,4,39,27,0
Stuart MacGill,Australia,Male,3,2,1,3,1,1,33.34,1,0,0,0,0,0,0
Mashrafe Mortaza,Bangladesh,Male,220,158,1787,2041,51,13.75,87.56,28,149,62,15,1,0,0
Mohammad Asif,Pakistan,Male,38,16,34,100,6,3.78,34,7,2,0,3,0,0,0
Mohammad Hafeez,Pakistan,Male,218,216,6614,8634,140,32.91,76.61,15,664,110,19,38,11,0
Robin Peterson,South Africa,Male,79,41,556,688,68,20.59,80.82,14,51,5,4,1,0,0
Daren Powell,West Indies,Male,55,25,118,164,48,5.36,71.96,3,4,5,8,0,0,0
Pedro Collins,West Indies,Male,30,12,30,50,10,4.29,60,5,1,0,2,0,0,0
Marlon Samuels,West Indies,Male,207,196,5606,7463,133,32.98,75.12,26,526,118,11,30,10,0
Devon Smith,West Indies,Male,47,45,1059,1506,107,24.63,70.32,2,110,9,4,5,1,0
James Marshall,New Zealand,Male,10,10,250,313,161,25,79.88,0,19,4,2,1,1,0
Jerome Taylor,West Indies,Male,90,42,278,323,43,8.42,86.07,9,31,5,7,0,0,0
Arshad Khan,Pakistan,Male,58,29,133,217,20,12.09,61.3,18,6,1,5,0,0,0
James Hopes,Australia,Male,84,61,1326,1415,63,25.02,93.72,8,123,6,1,3,0,0
Craig Cumming,New Zealand,Male,13,13,161,301,45,13.42,53.49,1,20,0,3,0,0,0
Ashwell Prince,South Africa,Male,52,41,1018,1502,89,35.1,67.78,12,77,4,4,3,0,0
Jon Lewis,England,Male,13,8,50,63,17,8.33,79.37,2,4,0,0,0,0,0
Monde Zondeki,South Africa,Male,13,3,4,5,3,4,80,2,0,0,1,0,0,0
Kevin Pietersen,England,Male,136,125,4440,5128,130,40.73,86.59,16,427,77,7,25,9,0
AB de Villiers,South Africa,Male,228,218,9577,9473,176,53.5,101.1,39,840,204,7,53,25,0
Daren Ganga,West Indies,Male,35,34,843,1414,71,25.55,59.62,1,69,7,5,9,0,0
Tino Best,West Indies,Male,26,16,76,125,24,9.5,60.8,8,7,0,1,0,0,0
Xavier Marshall,United States of America,Male,37,37,596,901,157,17.53,66.15,3,59,17,6,1,1,0
Enamul Haque jnr,Bangladesh,Male,10,5,12,19,5,3,63.16,1,0,0,2,0,0,0
Matthew Hoggard,England,Male,26,6,17,30,7,4.25,56.67,2,0,0,1,0,0,0
Fidel Edwards,West Indies,Male,50,22,73,160,13,9.13,45.63,14,5,0,2,0,0,0
Runako Morton,West Indies,Male,56,51,1519,2289,110,33.76,66.37,6,123,15,7,10,2,0
Shahid Nazir,Pakistan,Male,17,8,25,43,8,25,58.14,7,3,0,0,0,0,0
Mushfiqur Rahim,Bangladesh,Male,274,256,7795,9780,144,36.26,79.71,41,617,100,12,49,9,0
Narsingh Deonarine,West Indies,Male,31,29,682,989,65,26.23,68.96,3,57,9,0,4,0,0
Shaun Tait,Australia,Male,35,7,25,29,11,12.5,86.21,5,3,1,1,0,0,0
Denesh Ramdin,West Indies,Male,139,110,2200,2738,169,25,80.36,22,165,31,4,8,2,0
Gayan Wijekoon,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shahriar Nafees,Bangladesh,Male,75,75,2201,3167,123,31.44,69.5,5,277,7,11,13,4,0
Venugopal Rao,India,Male,16,11,218,363,61,24.22,60.06,2,16,3,2,1,0,0
James Hildreth,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tushar Imran,Bangladesh,Male,41,40,574,970,65,14.35,59.18,0,67,1,8,2,0,0
Shahadat Hossain,Bangladesh,Male,51,27,79,151,16,7.9,52.32,17,7,1,3,0,0,0
Deighton Butler,West Indies,Male,5,4,25,34,13,25,73.53,3,4,0,0,0,0,0
Russel Arnold,Sri Lanka,Male,180,155,3950,5443,103,35.27,72.58,43,284,21,7,28,1,0
Omari Banks,West Indies,Male,5,5,83,149,33,16.6,55.71,0,3,2,0,0,0,0
Upul Tharanga,Sri Lanka,Male,235,223,6951,9155,174,33.74,75.93,17,799,52,17,37,15,0
Dilhara Lokuhettige,Sri Lanka,Male,9,9,83,107,29,9.22,77.58,0,8,4,1,0,0,0
Lou Vincent,New Zealand,Male,102,99,2413,3453,172,27.11,69.89,10,222,37,8,11,3,0
James Franklin,New Zealand,Male,110,80,1270,1651,98,23.96,76.93,27,97,17,5,4,0,0
Blessing Mahwire,Zimbabwe,Male,23,19,117,249,22,10.64,46.99,8,5,2,2,0,0,0
Ian Bell,England,Male,161,157,5416,7019,141,37.87,77.17,14,525,32,6,35,4,0
Suresh Raina,India,Male,226,194,5615,6005,116,35.31,93.51,35,476,120,14,36,5,0
Chris Tremlett,England,Male,15,11,50,89,19,7.14,56.18,4,2,2,1,0,0,0
Shane Bond,New Zealand,Male,82,40,292,384,31,16.22,76.05,22,19,9,2,0,0,0
Chris Martin,New Zealand,Male,20,7,8,27,3,1.6,29.63,2,0,0,2,0,0,0
Anthony Ireland,Zimbabwe,Male,26,13,30,101,8,3.75,29.71,5,2,0,3,0,0,0
Hamilton Masakadza,Zimbabwe,Male,209,208,5658,7728,178,27.74,73.22,4,585,86,15,34,5,0
Keith Dabengwa,Zimbabwe,Male,37,34,514,851,45,19.04,60.4,7,32,8,4,0,0,0
RP Singh,India,Male,58,20,104,242,23,10.4,42.98,10,5,1,3,0,0,0
Jeetan Patel,New Zealand,Male,43,15,95,162,34,13.57,58.65,8,5,2,1,0,0,0
Chris Mpofu,Zimbabwe,Male,84,41,57,210,9,2.85,27.15,21,1,0,7,0,0,0
Vidyut Sivaramakrishnan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Williams,Zimbabwe,Male,164,159,5217,6000,174,37.53,86.95,20,470,66,9,37,8,0
Terry Duffin,Zimbabwe,Male,23,23,546,993,88,23.74,54.99,0,57,0,1,3,0,0
Nathan Bracken,Australia,Male,116,35,199,282,21,11.71,70.57,18,10,5,5,0,0,0
Stuart Clark,Australia,Male,39,12,69,88,16,13.8,78.41,7,6,1,1,0,0,0
Chamu Chibhabha,Zimbabwe,Male,109,108,2456,3880,99,23.17,63.3,2,237,14,8,16,0,0
Piyush Chawla,India,Male,25,12,38,58,13,5.43,65.52,5,3,0,1,0,0,0
Alex Loudon,England,Male,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Syed Rasel,Bangladesh,Male,52,27,81,185,15,5.06,43.79,11,7,0,5,0,0,0
Phil Jaques,Australia,Male,6,6,125,176,94,20.83,71.03,0,16,1,1,1,0,0
S Sreesanth,India,Male,53,21,44,121,10,4,36.37,10,2,0,3,0,0,0
Liam Plunkett,United States of America,Male,89,50,646,629,56,20.84,102.71,19,53,18,3,1,0,0
Mick Lewis,Australia,Male,7,1,4,4,4,0,100,1,0,0,0,0,0,0
Albie Morkel,South Africa,Male,58,43,782,780,97,23.7,100.26,10,71,25,1,2,0,0
Peter Fulton,New Zealand,Male,49,46,1334,1833,112,32.54,72.78,5,111,20,2,8,1,0
Umar Gul,Pakistan,Male,130,65,457,642,39,9.72,71.19,18,36,14,10,0,0,0
Andrew Puttick,South Africa,Male,1,1,0,5,0,0,0,0,0,0,1,0,0,0
Sir Alastair Cook,England,Male,92,92,3204,4154,137,36.41,77.14,4,363,10,7,19,5,0
Prasanna Jayawardene,Sri Lanka,Male,6,5,27,44,20,5.4,61.37,0,3,0,1,0,0,0
Monty Panesar,England,Male,26,8,26,91,13,5.2,28.58,3,2,0,0,0,0,0
Johan Botha,South Africa,Male,78,50,609,710,46,19.03,85.78,18,56,3,2,0,0,0
Yasir Arafat,Pakistan,Male,11,8,74,110,27,14.8,67.28,3,7,1,0,0,0,0
Hasantha Fernando,Sri Lanka,Male,7,5,43,72,23,21.5,59.73,3,4,1,0,0,0,0
Garnett Kruger,South Africa,Male,3,2,0,10,0,0,0,1,0,0,1,0,0,0
Ian Blackwell,England,Male,34,29,403,465,82,14.93,86.67,2,38,9,6,1,0,0
Wasim Jaffer,India,Male,2,2,10,23,10,5,43.48,0,2,0,1,0,0,0
Malinga Bandara,Sri Lanka,Male,31,17,160,224,31,12.31,71.43,4,8,5,3,0,0,0
Brett Dorey,Australia,Male,4,1,2,8,2,2,25,0,0,0,0,0,0,0
Johan van der Wath,South Africa,Male,10,8,89,70,37,14.83,127.15,2,3,8,3,0,0,0
Munaf Patel,India,Male,70,27,74,112,15,6.73,66.08,16,7,1,4,0,0,0
Michael Vandort,Sri Lanka,Male,1,1,48,117,48,48,41.03,0,3,0,0,0,0,0
Akalanka Ganegama,Sri Lanka,Male,4,2,7,9,7,3.5,77.78,0,1,0,1,0,0,0
Ramesh Powar,India,Male,31,19,163,260,54,11.64,62.7,5,12,2,0,1,0,0
Roger Telemachus,South Africa,Male,37,15,73,94,29,6.08,77.66,3,4,3,2,0,0,0
Chamara Kapugedera,Sri Lanka,Male,102,84,1624,2254,95,21.09,72.05,7,117,28,7,8,0,0
Dhammika Prasad,Sri Lanka,Male,24,12,128,146,31,21.33,87.68,6,9,3,1,0,0,0
Dale Steyn,South Africa,Male,125,51,365,562,60,9.36,64.95,12,35,9,8,1,0,0
Michael Mason,New Zealand,Male,26,7,24,45,13,8,53.34,4,3,0,1,0,0,0
Jamie How,New Zealand,Male,41,37,1046,1572,139,29.06,66.54,1,117,7,3,7,1,0
Faisal Iqbal,Pakistan,Male,18,16,314,519,100,22.43,60.51,2,24,4,3,0,1,0
Ruchira Perera,Sri Lanka,Male,19,7,8,18,4,1.6,44.45,2,0,0,4,0,0,0
Rawl Lewis,West Indies,Male,28,21,291,367,49,18.19,79.3,5,14,10,1,0,0,0
Shaun Udal,England,Male,11,7,35,46,11,11.67,76.09,4,1,0,1,0,0,0
Ross Taylor,New Zealand,Male,236,220,8602,10331,181,47.52,83.27,39,712,147,9,51,21,0
Abdur Rehman,Pakistan,Male,31,23,142,263,31,8.35,54,6,11,1,4,0,0,0
Keegan Meth,Zimbabwe,Male,11,8,106,183,53,13.25,57.93,0,10,1,2,1,0,0
Sewnarine Chattergoon,West Indies,Male,18,17,370,615,54,24.67,60.17,2,54,3,2,2,0,0
Tim Bresnan,England,Male,85,64,871,965,80,19.8,90.26,20,88,6,6,1,0,0
Gregory Strydom,Zimbabwe,Male,12,10,147,225,58,14.7,65.34,0,17,3,2,1,0,0
Sajid Mahmood,England,Male,26,15,85,101,22,7.73,84.16,4,8,1,3,0,0,0
Piet Rinke,Zimbabwe,Male,18,18,317,378,72,17.61,83.87,0,41,2,2,3,0,0
Nuwan Kulasekara,Sri Lanka,Male,184,123,1327,1629,73,15.43,81.47,37,95,39,13,4,0,0
Robin Uthappa,India,Male,46,42,934,1031,86,25.94,90.6,6,107,19,4,6,0,0
Thandi Tshabalala,South Africa,Male,4,1,2,3,2,0,66.67,1,0,0,0,0,0,0
Collins Obuya,Kenya,Male,104,89,2044,2981,98,25.55,68.57,9,160,30,6,11,0,0
Jamie Dalrymple,England,Male,27,26,487,672,67,19.48,72.48,1,32,3,2,2,0,0
Mark Cosgrove,Australia,Male,3,3,112,116,74,37.33,96.56,0,12,2,0,1,0,0
Farhad Reza,Bangladesh,Male,34,31,412,636,50,16.48,64.78,6,39,8,2,1,0,0
Friday Kasteni,Zimbabwe,Male,3,3,18,42,9,6,42.86,0,1,0,1,0,0,0
Shakib Al Hasan,Bangladesh,Male,247,234,7570,9138,134,37.11,82.85,30,699,54,12,56,9,0
Jimmy Kamande,Kenya,Male,86,72,1055,1685,74,17.3,62.62,11,92,15,8,3,0,0
Doug Bollinger,Australia,Male,39,8,50,54,30,8.33,92.6,2,5,0,1,0,0,0
Loots Bosman,South Africa,Male,14,12,301,305,88,25.08,98.69,0,37,9,2,2,0,0
Dan Cullen,Australia,Male,5,1,2,3,2,0,66.67,1,0,0,0,0,0,0
Stuart Broad,England,Male,121,68,529,709,45,12.3,74.62,25,35,10,8,0,0,0
Chris Read,England,Male,36,24,300,410,30,17.65,73.18,7,21,6,4,0,0,0
Glen Chapple,England,Male,1,1,14,7,14,14,200,0,1,1,0,0,0,0
Samiullah Khan,Pakistan,Male,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Nehemiah Odhiambo,Kenya,Male,67,53,528,736,66,12,71.74,9,47,12,9,1,0,0
